source,board_type,board_name,board_code,target,target_name,turnover_ratio,sw_board_code,sw_board_name
em,industry,互联网服务,BK0447,2315,焦点科技,0.0193,470300,计算机应用
em,industry,互联网服务,BK0447,2316,亚联发展,0.0682,470300,计算机应用
em,industry,互联网服务,BK0447,2331,皖通科技,0.052,470300,计算机应用
em,industry,互联网服务,BK0447,2354,天娱数科,0.0209,360300,家用轻工
em,industry,互联网服务,BK0447,2368,太极股份,0.0175,470300,计算机应用
em,industry,互联网服务,BK0447,2373,千方科技,0.0245,470300,计算机应用
em,industry,互联网服务,BK0447,2380,科远智慧,0.0363,470300,计算机应用
em,industry,互联网服务,BK0447,2401,中远海科,0.0077,470300,计算机应用
em,industry,互联网服务,BK0447,2474,榕基软件,0.0178,470300,计算机应用
em,industry,互联网服务,BK0447,2530,金财互联,0.0094,260100,通用机械
em,industry,互联网服务,BK0447,2609,捷顺科技,0.0085,470300,计算机应用
em,industry,互联网服务,BK0447,2642,荣联科技,0.0228,470300,计算机应用
em,industry,互联网服务,BK0447,2649,博彦科技,0.0176,470300,计算机应用
em,industry,互联网服务,BK0447,2657,中科金财,0.0205,470300,计算机应用
em,industry,互联网服务,BK0447,2766,索菱股份,0.07,710200,计算机应用
em,industry,互联网服务,BK0447,2771,真视通,0.0356,710200,计算机应用
em,industry,互联网服务,BK0447,2777,久远银海,0.0412,710200,计算机应用
em,industry,互联网服务,BK0447,2912,中新赛克,0.0117,710100,计算机设备
em,industry,互联网服务,BK0447,2990,盛视科技,0.0144,710100,计算机设备
em,industry,互联网服务,BK0447,3005,竞业达,0.026,710200,计算机应用
em,industry,互联网服务,BK0447,3010,若羽臣,0.0286,720200,营销传播
em,industry,互联网服务,BK0447,200045,深纺织Ｂ,0.0006,0,
em,industry,互联网服务,BK0447,300017,网宿科技,0.0154,470300,计算机应用
em,industry,互联网服务,BK0447,300020,*ST银江,0.0559,470300,计算机应用
em,industry,互联网服务,BK0447,300044,赛为智能,0.0809,470300,计算机应用
em,industry,互联网服务,BK0447,300059,东方财富,0.0134,470300,计算机应用
em,industry,互联网服务,BK0447,300078,思创医惠,0.2181,320100,通信设备
em,industry,互联网服务,BK0447,300079,数码视讯,0.0106,470300,计算机应用
em,industry,互联网服务,BK0447,300096,ST易联众,0.0632,470300,计算机应用
em,industry,互联网服务,BK0447,300150,世纪瑞尔,0.015,470300,计算机应用
em,industry,互联网服务,BK0447,300166,东方国信,0.0143,470300,计算机应用
em,industry,互联网服务,BK0447,300167,*ST迪威,0.0381,470300,计算机应用
em,industry,互联网服务,BK0447,300168,万达信息,0.054,470300,计算机应用
em,industry,互联网服务,BK0447,300170,汉得信息,0.0137,470300,计算机应用
em,industry,互联网服务,BK0447,300212,易华录,0.0208,470300,计算机应用
em,industry,互联网服务,BK0447,300226,上海钢联,0.0324,470200,网络服务
em,industry,互联网服务,BK0447,300231,银信科技,0.0235,470300,计算机应用
em,industry,互联网服务,BK0447,300245,天玑科技,0.0395,470300,计算机应用
em,industry,互联网服务,BK0447,300248,新开普,0.0073,470300,计算机应用
em,industry,互联网服务,BK0447,300250,初灵信息,0.0423,320100,通信设备
em,industry,互联网服务,BK0447,300264,佳创视讯,0.0633,470300,计算机应用
em,industry,互联网服务,BK0447,300269,联建光电,0.0295,270300,光学光电子
em,industry,互联网服务,BK0447,300271,华宇软件,0.015,470300,计算机应用
em,industry,互联网服务,BK0447,300277,海联讯,0.013,470300,计算机应用
em,industry,互联网服务,BK0447,300287,飞利信,0.1653,470300,计算机应用
em,industry,互联网服务,BK0447,300288,朗玛信息,0.0575,470200,网络服务
em,industry,互联网服务,BK0447,300290,荣科科技,0.0658,470300,计算机应用
em,industry,互联网服务,BK0447,300295,三六五网,0.0504,470200,网络服务
em,industry,互联网服务,BK0447,300300,ST峡创,0.0666,470300,计算机应用
em,industry,互联网服务,BK0447,300324,旋极信息,0.0476,470300,计算机应用
em,industry,互联网服务,BK0447,300383,光环新网,0.0064,720300,互联网传媒
em,industry,互联网服务,BK0447,300399,天利科技,0.1067,710200,计算机应用
em,industry,互联网服务,BK0447,300418,昆仑万维,0.0246,720300,互联网传媒
em,industry,互联网服务,BK0447,300419,浩丰科技,0.0787,710200,计算机应用
em,industry,互联网服务,BK0447,300440,运达科技,0.0089,710200,计算机应用
em,industry,互联网服务,BK0447,300442,润泽科技,0.0228,640200,专用设备
em,industry,互联网服务,BK0447,300448,浩云科技,0.1473,710200,计算机应用
em,industry,互联网服务,BK0447,300496,中科创达,0.0303,710200,计算机应用
em,industry,互联网服务,BK0447,300508,维宏股份,0.0479,710200,计算机应用
em,industry,互联网服务,BK0447,300518,新迅达,0.0101,720300,互联网传媒
em,industry,互联网服务,BK0447,300523,辰安科技,0.0103,710200,计算机应用
em,industry,互联网服务,BK0447,300532,今天国际,0.0161,710200,计算机应用
em,industry,互联网服务,BK0447,300541,先进数通,0.0204,710200,计算机应用
em,industry,互联网服务,BK0447,300592,华凯易佰,0.0143,620200,装修装饰Ⅱ
em,industry,互联网服务,BK0447,300609,汇纳科技,0.0309,710200,计算机应用
em,industry,互联网服务,BK0447,300634,彩讯股份,0.0152,710200,计算机应用
em,industry,互联网服务,BK0447,300645,正元智慧,0.0326,710200,计算机应用
em,industry,互联网服务,BK0447,300674,宇信科技,0.0065,710200,计算机应用
em,industry,互联网服务,BK0447,300678,中科信息,0.0213,710200,计算机应用
em,industry,互联网服务,BK0447,300682,朗新集团,0.0105,710200,计算机应用
em,industry,互联网服务,BK0447,300687,赛意信息,0.0153,710200,计算机应用
em,industry,互联网服务,BK0447,300738,奥飞数据,0.0282,710200,计算机应用
em,industry,互联网服务,BK0447,300766,每日互动,0.0174,720300,互联网传媒
em,industry,互联网服务,BK0447,300785,值得买,0.0163,720300,互联网传媒
em,industry,互联网服务,BK0447,300792,壹网壹创,0.0085,720200,营销传播
em,industry,互联网服务,BK0447,300846,首都在线,0.0517,710200,计算机应用
em,industry,互联网服务,BK0447,300872,天阳科技,0.0168,710200,计算机应用
em,industry,互联网服务,BK0447,300895,铜牛信息,0.0176,710200,计算机应用
em,industry,互联网服务,BK0447,300941,创识科技,0.0388,710100,计算机设备
em,industry,互联网服务,BK0447,301001,凯淳股份,0.0356,720200,营销传播
em,industry,互联网服务,BK0447,301085,亚康股份,0.034,710300,IT服务Ⅱ
em,industry,互联网服务,BK0447,301110,青木科技,0.0136,450600,互联网电商
em,industry,互联网服务,BK0447,301171,易点天下,0.0375,720500,广告营销
em,industry,互联网服务,BK0447,301270,汉仪股份,0.0174,710400,软件开发
em,industry,互联网服务,BK0447,301299,卓创资讯,0.0362,720700,数字媒体
em,industry,互联网服务,BK0447,301380,挖金客,0.048,730100,通信服务
em,industry,互联网服务,BK0447,301381,赛维时代,0.0091,450600,互联网电商
em,industry,互联网服务,BK0447,301382,蜂助手,0.0301,730100,通信服务
em,industry,互联网服务,BK0447,301396,宏景科技,0.0882,710300,IT服务Ⅱ
em,industry,互联网服务,BK0447,301428,世纪恒通,0.0839,730100,通信服务
em,industry,互联网服务,BK0447,600070,*ST富润,0.0587,350100,纺织制造
em,industry,互联网服务,BK0447,600131,国网信通,0.0046,410100,电力
em,industry,互联网服务,BK0447,600228,返利科技,0.0178,220300,化学制品
em,industry,互联网服务,BK0447,600271,航天信息,0.0135,470300,计算机应用
em,industry,互联网服务,BK0447,600358,国旅联合,0.0135,460300,旅游综合
em,industry,互联网服务,BK0447,600410,华胜天成,0.0081,470300,计算机应用
em,industry,互联网服务,BK0447,600446,金证股份,0.0082,470300,计算机应用
em,industry,互联网服务,BK0447,600476,湘邮科技,0.0421,470300,计算机应用
em,industry,互联网服务,BK0447,600571,信雅达,0.0287,470300,计算机应用
em,industry,互联网服务,BK0447,600589,广东榕泰,0.007,220700,化工新材料
em,industry,互联网服务,BK0447,600718,东软集团,0.0117,470300,计算机应用
em,industry,互联网服务,BK0447,600756,浪潮软件,0.0185,460200,酒店
em,industry,互联网服务,BK0447,600797,浙大网新,0.0073,350200,服装家纺
em,industry,互联网服务,BK0447,600845,宝信软件,0.0037,230100,钢铁
em,industry,互联网服务,BK0447,600850,电科数字,0.009,320200,计算机设备
em,industry,互联网服务,BK0447,603171,税友股份,0.0162,710200,计算机应用
em,industry,互联网服务,BK0447,603496,恒为科技,0.0227,710100,计算机设备
em,industry,互联网服务,BK0447,603613,国联股份,0.0204,720300,互联网传媒
em,industry,互联网服务,BK0447,603636,南威软件,0.0206,710200,计算机应用
em,industry,互联网服务,BK0447,603869,ST智知,0.0056,460300,旅游综合
em,industry,互联网服务,BK0447,603881,数据港,0.0084,730200,通信设备
em,industry,互联网服务,BK0447,603887,城地香江,0.0199,620100,房屋建设Ⅱ
em,industry,互联网服务,BK0447,603918,金桥信息,0.0248,710200,计算机应用
em,industry,互联网服务,BK0447,605398,新炬网络,0.0063,710200,计算机应用
em,industry,互联网服务,BK0447,688004,博汇科技,0.0104,710200,计算机应用
em,industry,互联网服务,BK0447,688039,当虹科技,0.0135,710200,计算机应用
em,industry,互联网服务,BK0447,688051,佳华科技,0.0069,710200,计算机应用
em,industry,互联网服务,BK0447,688088,虹软科技,0.008,710200,计算机应用
em,industry,互联网服务,BK0447,688158,优刻得-W,0.0196,710200,计算机应用
em,industry,互联网服务,BK0447,688228,开普云,0.015,710200,计算机应用
em,industry,互联网服务,BK0447,688229,博睿数据,0.0075,710200,计算机应用
em,industry,互联网服务,BK0447,688258,卓易信息,0.0152,710200,计算机应用
em,industry,互联网服务,BK0447,688292,浩瀚深度,0.022,730200,通信设备
em,industry,互联网服务,BK0447,688316,青云科技-U,0.0182,710200,计算机应用
em,industry,互联网服务,BK0447,688365,光云科技,0.0091,710200,计算机应用
em,industry,互联网服务,BK0447,688500,慧辰股份,0.009,710200,计算机应用
em,industry,互联网服务,BK0447,688509,正元地信,0.0247,710200,计算机应用
em,industry,互联网服务,BK0447,688562,航天软件,0.03,710300,IT服务Ⅱ
em,industry,互联网服务,BK0447,688568,中科星图,0.0086,710200,计算机应用
em,industry,互联网服务,BK0447,688619,罗普特,0.0073,710200,计算机应用
em,industry,互联网服务,BK0447,688636,智明达,0.0437,650200,航空装备Ⅱ
em,industry,互联网服务,BK0447,688787,海天瑞声,0.0441,710300,IT服务Ⅱ
em,industry,互联网服务,BK0447,833030,立方控股,0.4099,0,
em,industry,互联网服务,BK0447,838227,美登科技,0.0311,0,
em,industry,互联网服务,BK0447,838924,广脉科技,0.0139,0,
em,industry,互联网服务,BK0447,900901,云赛Ｂ股,0.0022,0,
em,industry,交运设备,BK0429,8,神州高铁,0.0731,510100,综合Ⅱ
em,industry,交运设备,BK0429,913,钱江摩托,0.0285,310300,非汽车交运设备
em,industry,交运设备,BK0429,925,众合科技,0.0357,270100,半导体
em,industry,交运设备,BK0429,976,*ST华铁,0.0,220400,化学纤维
em,industry,交运设备,BK0429,1324,长青科技,0.027,640500,轨交设备Ⅱ
em,industry,交运设备,BK0429,1696,宗申动力,0.3604,310300,非汽车交运设备
em,industry,交运设备,BK0429,2105,信隆健康,0.0082,310300,非汽车交运设备
em,industry,交运设备,BK0429,2972,科安达,0.0509,640500,运输设备
em,industry,交运设备,BK0429,200017,深中华B,0.0012,0,
em,industry,交运设备,BK0429,300011,鼎汉技术,0.0613,260400,电气设备
em,industry,交运设备,BK0429,300351,永贵电器,0.0414,310300,非汽车交运设备
em,industry,交运设备,BK0429,300462,华铭智能,0.1855,710100,计算机设备
em,industry,交运设备,BK0429,300594,朗进科技,0.1068,640500,运输设备
em,industry,交运设备,BK0429,300851,交大思诺,0.234,640500,运输设备
em,industry,交运设备,BK0429,300906,日月明,0.0322,640500,运输设备
em,industry,交运设备,BK0429,300923,研奥股份,0.1293,640500,运输设备
em,industry,交运设备,BK0429,300960,通业科技,0.0855,640500,运输设备
em,industry,交运设备,BK0429,300994,久祺股份,0.0245,280400,其他交运设备
em,industry,交运设备,BK0429,301016,雷尔伟,0.0944,640500,运输设备
em,industry,交运设备,BK0429,301048,金鹰重工,0.0638,640500,轨交设备Ⅱ
em,industry,交运设备,BK0429,301322,绿通科技,0.0103,280400,摩托车及其他
em,industry,交运设备,BK0429,301345,涛涛车业,0.031,280400,摩托车及其他
em,industry,交运设备,BK0429,600099,林海股份,0.0559,310300,非汽车交运设备
em,industry,交运设备,BK0429,600495,晋西车轴,0.0113,310100,汽车整车
em,industry,交运设备,BK0429,600528,中铁工业,0.0041,250200,建筑装饰
em,industry,交运设备,BK0429,600679,上海凤凰,0.0509,310300,非汽车交运设备
em,industry,交运设备,BK0429,600818,中路股份,0.0656,310300,非汽车交运设备
em,industry,交运设备,BK0429,600967,内蒙一机,0.0082,310100,汽车整车
em,industry,交运设备,BK0429,601766,中国中车,0.0055,310300,非汽车交运设备
em,industry,交运设备,BK0429,603111,康尼机电,0.0098,640500,运输设备
em,industry,交运设备,BK0429,603129,春风动力,0.0043,280400,其他交运设备
em,industry,交运设备,BK0429,603500,祥和实业,0.0171,640500,运输设备
em,industry,交运设备,BK0429,603529,爱玛科技,0.0066,280400,其他交运设备
em,industry,交运设备,BK0429,603680,今创集团,0.0137,640500,运输设备
em,industry,交运设备,BK0429,603766,隆鑫通用,0.0181,310300,非汽车交运设备
em,industry,交运设备,BK0429,603787,新日股份,0.0069,360400,其他轻工制造
em,industry,交运设备,BK0429,605001,威奥股份,0.1152,640500,运输设备
em,industry,交运设备,BK0429,605298,必得科技,0.0153,640500,运输设备
em,industry,交运设备,BK0429,688009,中国通号,0.003,640500,运输设备
em,industry,交运设备,BK0429,688015,交控科技,0.0334,640500,运输设备
em,industry,交运设备,BK0429,688187,时代电气,0.0163,640500,轨交设备Ⅱ
em,industry,交运设备,BK0429,688285,高铁电气,0.0181,640500,轨交设备Ⅱ
em,industry,交运设备,BK0429,688367,工大高科,0.0106,640500,运输设备
em,industry,交运设备,BK0429,688459,哈铁科技,0.0048,640500,轨交设备Ⅱ
em,industry,交运设备,BK0429,688569,铁科轨道,0.0052,640500,运输设备
em,industry,交运设备,BK0429,689009,九号公司-WD,0.0115,280400,其他交运设备
em,industry,交运设备,BK0429,834058,华洋赛车,0.0197,0,
em,industry,交运设备,BK0429,872541,铁大科技,0.1005,0,
em,industry,交运设备,BK0429,900915,中路Ｂ股,0.0106,0,
em,industry,交运设备,BK0429,900946,天雁B股,0.0037,0,
em,industry,仪器仪表,BK0458,1266,宏英智能,0.276,640700,自动化设备
em,industry,仪器仪表,BK0458,2175,东方智造,0.0106,260300,仪器仪表
em,industry,仪器仪表,BK0458,2338,奥普光电,0.0447,260300,仪器仪表
em,industry,仪器仪表,BK0458,2658,雪迪龙,0.0045,260300,仪器仪表
em,industry,仪器仪表,BK0458,2767,先锋电子,0.0231,630200,电气自动化设备
em,industry,仪器仪表,BK0458,2819,东方中科,0.0199,640300,仪器仪表
em,industry,仪器仪表,BK0458,2849,威星智能,0.012,640300,仪器仪表
em,industry,仪器仪表,BK0458,2877,智能自控,0.015,640100,通用机械
em,industry,仪器仪表,BK0458,2980,华盛昌,0.0096,640300,仪器仪表
em,industry,仪器仪表,BK0458,300007,汉威科技,0.0228,260300,仪器仪表
em,industry,仪器仪表,BK0458,300066,三川智慧,0.0091,260300,仪器仪表
em,industry,仪器仪表,BK0458,300112,万讯自控,0.0438,260300,仪器仪表
em,industry,仪器仪表,BK0458,300165,天瑞仪器,0.1005,260300,仪器仪表
em,industry,仪器仪表,BK0458,300259,新天科技,0.0054,260300,仪器仪表
em,industry,仪器仪表,BK0458,300275,梅安森,0.0187,260200,专用设备
em,industry,仪器仪表,BK0458,300306,远方信息,0.0162,260300,仪器仪表
em,industry,仪器仪表,BK0458,300349,金卡智能,0.0113,470300,计算机应用
em,industry,仪器仪表,BK0458,300354,东华测试,0.0201,260300,仪器仪表
